size_it,month_end,secid,value_it,illiq_amihud_m,value_x_inflhigh,illiq_x_stress,MOM,mkt_vol,state_infl_high,state_dd_stress,target_q_fwd_clean
21.362770888607624,2016-10-31,AVAZP,,1.272604077277644e-08,,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.5651644336175392
26.25882736503656,2016-10-31,BANE,-0.3631691109303008,7.097592428984792e-11,-0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.22018072289156643
23.59142664409331,2016-10-31,BANEP,2.3042316100129496,2.030176826277871e-10,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,-0.0797297297297298
18.08092075511037,2016-10-31,BISVP,5.089109996164915,2.211441801656731e-07,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.030952380952380842
22.439942500050112,2016-10-31,BLNG,0.31566711274240167,1.975000180361922e-08,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,-0.024793388429751873
22.950695868241304,2016-10-31,BRZL,0.5636328627052142,4.577719003929831e-07,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,-0.015151515151515027
23.147279189453894,2016-10-31,BSPB,,1.933030086931133e-09,,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.2793103448275862
25.33046916868719,2016-10-31,CBOM,,5.896471682245383e-10,,0.0,0.038508737,0.06887083402991892,0.0,0.0,-0.003040935672514622
23.891719703991928,2016-10-31,CHEP,0.24872460075124564,3.691760234388077e-07,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.9400855920114124
20.5685813613422,2016-10-31,CHGZ,1.0870013008741728,2.54288092440689e-05,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.03125
20.7992865754989,2016-10-31,CHKZ,0.38169900170996635,9.410367125582155e-06,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,-0.04132231404958664
26.43405169367846,2016-10-31,CHMF,-0.7305987804901649,2.33882698234316e-11,-0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.09901991631614404
23.24437038859809,2016-10-31,CHMK,1.133204161412062,9.302568511848016e-09,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.5819567979669631
21.22921804980541,2016-10-31,CNTL,0.2068152254276291,3.199393341892589e-07,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.06034482758620707
18.693259173797262,2016-10-31,CNTLP,2.7427741014357774,2.971408632502717e-06,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,-0.028799999999999937
22.99543724553832,2016-10-31,DASB,,1.763110828520543e-07,,0.0,0.038508737,0.06887083402991892,0.0,0.0,-0.21944595328625738
18.899419073880146,2016-10-31,DIOD,2.239795393189256,2.500480652355837e-08,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.04081632653061229
24.41637383814031,2016-10-31,DIXY,0.16150099537973397,9.169296486270853e-10,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,-0.13291925465838517
23.118532172674875,2016-10-31,DVEC,1.1893885128929034,4.761169992897756e-08,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.12558869701726838
20.106086651641494,2016-10-31,DZRD,1.0954423603964547,1.904437622682335e-06,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.1736526946107788
18.48155392350515,2016-10-31,DZRDP,2.7199750885328022,1.323520213632562e-06,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.14864864864864846
20.49010946422654,2016-10-31,ELTZ,0.400719558538281,7.301443984107322e-07,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.35460992907801403
25.69006721710206,2016-10-31,FEES,1.92857306158419,6.917549253302035e-11,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.3584795321637426
22.723783380900827,2016-10-31,FESH,1.2766913379235751,5.59769267165434e-09,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.47904191616766467
22.82794559600579,2016-10-31,GAZA,1.0605276583350853,4.680301236042302e-07,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.31602708803611734
20.07776096431813,2016-10-31,GAZAP,3.810712290022743,1.671556588578979e-06,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.18622448979591844
28.254874667330654,2016-10-31,GAZP,1.7192975270566746,1.918813150476796e-12,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.0789397868049555
23.746454605106287,2016-10-31,GCHE,-0.4638088915032093,8.652331762029561e-09,-0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.11006711409395975
23.41032962535807,2016-10-31,GMKN,2.7285614475858453,8.033993754505792e-12,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.030967260221607784
23.327184268654296,2016-10-31,HALS,,1.442479394163005e-06,,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.053941908713692976
20.585877858262382,2016-10-31,HIMCP,1.1557702087961883,1.722049925198363e-07,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.26623052895483124
26.057390399353817,2016-10-31,HYDR,1.3114981252689413,3.653241023944111e-11,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.30041514655931567
20.812187549332897,2016-10-31,IGST,,2.140135304728291e-06,,0.0,0.038508737,0.06887083402991892,0.0,0.0,-0.06959706959706957
18.719225231182282,2016-10-31,IGSTP,,1.394281555919163e-06,,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.04752475247524757
26.07875419606676,2016-10-31,IRAO,0.708254911478566,3.004087555773876e-11,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.19808823529411757
25.041783037790694,2016-10-31,IRGZ,0.5002691830172911,4.986156541470441e-09,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,-0.050793650793650724
22.948161684419627,2016-10-31,IRKT,0.926518661049906,7.48020807676763e-09,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.2222222222222221
23.880389613024164,2016-10-31,JNOS,0.3090238856876157,1.871320684576149e-06,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.13888888888888906
22.35139393880643,2016-10-31,JNOSP,1.8380195599053484,2.802522957360678e-07,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.0
23.360680313098527,2016-10-31,KAZT,0.6483884399475135,4.868761711697311e-07,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.04721915398855425
19.157517358337362,2016-10-31,KAZTP,4.851551394708678,4.591405843904303e-07,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.06364117302220507
21.422898692671534,2016-10-31,KBSB,-0.05525741450434686,8.07983408344155e-06,-0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,-0.00946372239747606
22.74928582634013,2016-10-31,KBTK,0.2394918031051716,3.943296457656049e-08,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.042553191489361764
22.76999533039911,2016-10-31,KCHE,-0.5328271862293199,3.841913268643439e-07,-0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,-0.16486486486486496
17.65688129230605,2016-10-31,KCHEP,4.580286851863739,1.233378921045418e-06,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,-0.11198428290766205
22.16133728257548,2016-10-31,KGKC,-0.20840896497044975,9.338256623472082e-07,-0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.0
21.589807774552092,2016-10-31,KLSB,-0.6649889950743144,1.356344240577419e-06,-0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,-0.011538461538461497
24.086991612629497,2016-10-31,KMAZ,0.4068199981020323,7.437526739498917e-09,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.18409090909090908
20.571626800301036,2016-10-31,KMEZ,1.39970470436293,9.646190072487976e-07,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,-0.009661835748792313
23.423409101738173,2016-10-31,KOGK,0.7101470505606716,3.447956242970344e-08,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,-0.05378151260504194
22.432011117540817,2016-10-31,KRKN,1.3503398896471779,1.135374821060246e-06,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,-0.022222222222222143
21.045994663819627,2016-10-31,KRKNP,2.7363563433683673,7.256915440783621e-08,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,-0.010000000000000009
19.81986714445896,2016-10-31,KRKOP,,4.901346554987569e-06,,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.1596491228070176
21.708695921876426,2016-10-31,KROT,1.093112928193915,1.099655607422948e-06,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,-0.003436426116838698
19.120997437001275,2016-10-31,KROTP,3.6808114130690686,1.89107997330522e-06,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,-0.051094890510948954
20.752380695196145,2016-10-31,KRSB,0.2326107407759328,1.437036522595008e-07,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.11666666666666647
19.53556404506277,2016-10-31,KRSBP,1.4494273909093074,3.985421109539255e-07,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.09729729729729741
19.840514417280477,2016-10-31,KTSB,0.09595048666807005,2.222555568364379e-06,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,-0.031512605042016695
17.72001279638935,2016-10-31,KTSBP,2.2164521075591948,7.230568146371153e-06,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,-0.0934065934065933
23.54842139170879,2016-10-31,KUBE,0.7451835770259922,1.324745301372393e-07,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.22891566265060215
19.30717538816319,2016-10-31,KUZB,,1.468516196626873e-07,,0.0,0.038508737,0.06887083402991892,0.0,0.0,-0.0869017632241813
24.471651670801247,2016-10-31,KZOS,0.11226665315142945,2.058618571691326e-08,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.08788598574821882
19.822453922957866,2016-10-31,KZOSP,4.761464400994811,4.987024744172904e-07,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.00728155339805836
21.67078956648442,2016-10-31,LIFE,-0.2370372472963748,1.209970413528546e-07,-0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,-0.07352941176470584
27.63189804177144,2016-10-31,LKOH,0.2804140847112445,4.069943463928263e-12,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.11129032258064497
22.348132920236708,2016-10-31,LNZL,-0.13248267268710306,6.227835225425931e-09,-0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,-0.0970297029702969
20.596304439013974,2016-10-31,LNZLP,1.6193458085356283,1.797253039004245e-08,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,-0.008403361344537785
20.221931486376274,2016-10-31,LPSB,-0.13513953380040003,1.405366127026972e-05,-0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,-0.15452538631346602
22.635264456178447,2016-10-31,LSNG,2.8843356132509452,1.164174829658768e-08,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.019571295433364444
21.2386984868557,2016-10-31,LSNGP,4.2809015825736925,1.5563444286173e-09,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.016684045881126153
24.529399856682993,2016-10-31,LSRG,-0.0543381014960439,1.608330321367653e-09,-0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.13814667424673122
19.621701112326633,2016-10-31,LVHK,0.5674943562631608,5.33468281358168e-06,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.15277777777777746
21.390131014373747,2016-10-31,MAGE,1.7133158477094754,2.619466891673798e-06,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,-0.2857142857142857
19.721135586860566,2016-10-31,MAGEP,3.382311275222656,2.477770821635972e-06,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.007936507936507908
25.953099325053355,2016-10-31,MAGN,0.07398869907553957,5.377635624709222e-11,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.23493408662900195
24.725332226930146,2016-10-31,MFGS,0.7248735408311737,2.143663040678719e-07,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,-0.018181818181818077
23.444966610266647,2016-10-31,MFGSP,2.0052391574946755,4.219963030834425e-07,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,-0.06956521739130439
26.547993740733936,2016-10-31,MFON,-0.8162282218216916,6.906600691108765e-11,-0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.09364838452720958
27.144466690404926,2016-10-31,MGNT,-2.274399207647634,9.712684706260886e-12,-0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,-0.0814404066047657
20.91532346249006,2016-10-31,MGNZ,0.8666392020230358,1.259502516248117e-06,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.04724409448818867
24.396451955520916,2016-10-31,MGTS,0.8153298394140502,3.008014745208256e-07,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.161379310344828
22.79612691073048,2016-10-31,MGTSP,2.4156548842044887,5.319956512784651e-08,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.15727391874180863
19.507236298488127,2016-10-31,MISB,0.15799953558258795,2.60490733989223e-06,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.034324942791762014
16.953778127608608,2016-10-31,MISBP,2.711457706462107,2.597927938778393e-06,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.023041474654378113
25.717561439258287,2016-10-31,MOEX,-1.032426685449711,1.868527641109832e-11,-0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.14985862393967952
20.520677570786848,2016-10-31,MORI,0.30395642294779335,2.184121922531563e-06,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.310483870967742
22.55591646370793,2016-10-31,MRKC,2.2234453802752427,2.570696570832059e-09,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.4109149277688604
21.590475156942638,2016-10-31,MRKK,1.8862049925773514,6.42346735155763e-08,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.5292207792207793
22.24551326544724,2016-10-31,MRKP,2.4382429461469215,5.969308702199316e-09,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.5833333333333337
22.360241925035698,2016-10-31,MRKS,1.6884218455261883,1.213640638424122e-07,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.4999999999999998
22.617651347844657,2016-10-31,MRKU,1.7240010096980494,3.490576284894445e-08,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.07187499999999991
22.103412426805637,2016-10-31,MRKV,2.422035187607098,1.509594269299393e-08,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.5915841584158419
21.413122053789586,2016-10-31,MRKY,0.6865461292231495,1.299793600121596e-07,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.01840490797546024
22.063309690056972,2016-10-31,MRKZ,1.9807681871858385,1.567890138214344e-08,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.17062634989200842
19.95684692239313,2016-10-31,MRSB,-1.6390187305588202,1.288516118398926e-08,-0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.1252473864696686
24.29376419504351,2016-10-31,MSNG,1.7589481304927725,1.821583579122181e-09,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.6523642732049035
23.80138936509203,2016-10-31,MSRS,2.1729182307130643,2.195639761705815e-09,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.16077537058152824
23.65866396546893,2016-10-31,MSTT,-0.15204109323655643,2.627399052002362e-09,-0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.08670520231213885
24.84540914871689,2016-10-31,MTLR,-0.44881556094640895,1.256795979118448e-10,-0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.2551282051282049
23.21706450612648,2016-10-31,MTLRP,1.1795290816439976,8.528922605529415e-10,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.1989528795811517
25.745053839433748,2016-10-31,MTSS,-1.4046018305466497,1.022155761590704e-11,-0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.23355704697986557
24.61208667744642,2016-10-31,MVID,-1.9667892426158542,1.400639391876894e-09,-0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.1333529584927875
21.68456023536653,2016-10-31,NAUK,-0.6995433988842074,2.115413452934391e-07,-0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,-0.003774252521082655
20.695592863890703,2016-10-31,NFAZ,-1.8028294034930163,2.520922686379923e-06,-0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,-0.07438016528925617
23.02688590467057,2016-10-31,NKHP,-1.1709165453711377,2.863212073472385e-07,-0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,-0.08343780135004841
25.06337387237139,2016-10-31,NKNC,0.3489152479340237,8.208538959382356e-09,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,-0.014864864864864713
22.18613745140789,2016-10-31,NKNCP,3.2261516688975207,1.855341894066405e-09,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.019490254872563506
20.358947130748735,2016-10-31,NKSH,-0.4050919988197252,1.433007111432561e-06,-0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.00917431192660545
26.36942699890983,2016-10-31,NLMK,0.10671375815474655,7.652516956262286e-11,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.18701410177805045
24.78067119885379,2016-10-31,NMTP,-0.6896872417875894,8.033327514250699e-10,-0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.05671641791044757
22.063886609824937,2016-10-31,NNSB,-1.4495376047391304,1.458912263843351e-06,-0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,-0.02051282051282044
20.680592454664993,2016-10-31,NNSBP,-0.0662434495791853,1.139205129738331e-05,-0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,-0.1842397336293008
19.75170557381691,2016-10-31,NSVZ,-1.2158496361183264,2.253589750087025e-06,-0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.22539682539682526
27.913975676712568,2016-10-31,NVTK,-1.2230364665415292,2.101938236542089e-11,-0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.14981840193704588
23.91601979867198,2016-10-31,OGKB,1.5455722652014157,6.413060847110564e-10,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.5111899563318778
22.333675405114825,2016-10-31,OMZZP,1.0773079852015983,7.365984939513357e-07,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.10989010989010972
20.19217627949881,2016-10-31,PAZA,0.959446633568052,1.990413720244336e-06,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.31466666666666665
25.568806162888187,2016-10-31,PHOR,-1.1867211382815483,5.103216408071274e-10,-0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.22404808829325962
25.776088370102034,2016-10-31,PIKK,-0.9269673207418156,1.054103387900127e-09,-0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.00280603297088744
24.72409363972636,2016-10-31,PLZL,2.7811035412398915,3.647322834833655e-10,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.05636363636363617
20.4095561074323,2016-10-31,PMSB,0.3568621265359099,2.193929859530967e-06,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.08892921960072564
19.228053083642013,2016-10-31,PMSBP,1.5383651503261966,7.39700161753547e-07,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.10905730129390045
26.404960536742806,2016-10-31,POLY,,3.130758587900879e-10,,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.00727802037845704
20.553925067867585,2016-10-31,PRMB,,5.960867611018388e-06,,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.13898916967509
24.550096682433967,2016-10-31,PRTK,-1.491582453803391,1.959973392875914e-09,-0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.2547704713481056
24.393976514148022,2016-10-31,RASP,-1.0288787004822801,6.259282335564286e-11,-0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.3054308472121652
21.55927088997526,2016-10-31,RBCM,,1.803235188758312e-08,,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.4009508716323298
25.850745352844616,2016-10-31,RGSS,,1.021259814563696e-09,,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.04773869346733628
22.14554936365891,2016-10-31,RKKE,-0.3591205385897826,1.543645204584541e-07,-0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.5474254742547426
20.20726015313888,2016-10-31,RLMN,0.08301880230507355,3.031648709914892e-07,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,-0.055118110236220486
18.70167047254302,2016-10-31,RLMNP,1.5886084829009304,1.506257043566077e-08,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.12014134275618371
23.180320616022666,2016-10-31,ROLO,-1.3202165025993475,1.348223281537554e-08,-0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,-0.30077120822622117
25.074316422953256,2016-10-31,ROSB,,1.601529752284678e-06,,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.27134724857685
28.312555200679405,2016-10-31,ROSN,-0.2530284121602697,7.567942393064818e-12,-0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.15230835610527826
20.79057854745975,2016-10-31,ROST,1.5130773691121011,7.494066616230899e-07,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.19817073170731692
25.86070782372094,2016-10-31,RSTI,0.8118914384464454,7.436562564653509e-11,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.2689549180327868
21.9081835810184,2016-10-31,RSTIP,4.7644156811489875,2.361533920391431e-09,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,-0.01605709188224802
21.192814237591328,2016-10-31,RTGZ,2.0507127642005027,1.030876318588957e-07,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,-0.09022556390977454
25.470502688417874,2016-10-31,RTKM,0.8689158805009914,4.410536276343249e-11,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.05670168333122394
22.61020655922627,2016-10-31,RTKMP,3.729212009692593,5.964938323131514e-10,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.012882447665056418
21.450053679494804,2016-10-31,RTSB,-0.7217276668593597,1.431671194937677e-06,-0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.1054421768707483
19.228356741386506,2016-10-31,RTSBP,1.4999692712489388,3.483083777619769e-06,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,-0.0680272108843537
26.588016655371717,2016-10-31,RUAL,,7.674496495648617e-10,,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.5443583118001725
20.175317617438644,2016-10-31,RUGR,1.6676821997646374,2.366094876305526e-06,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,-0.040892193308550095
21.456546775246004,2016-10-31,RUSI,0.9087858162588676,3.556529292721921e-06,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.712041884816754
21.582400345653983,2016-10-31,RUSP,0.7102781750373927,8.01707556552509e-07,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.2420382165605095
19.223353245285132,2016-10-31,RZSB,0.7748825102336064,1.071053799789872e-06,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.3409090909090913
20.318652835873518,2016-10-31,SAGO,1.1435525234864627,9.907569838757305e-07,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.4218009478672986
18.4064661432921,2016-10-31,SAGOP,3.0557392160678805,1.624498100262572e-06,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.39523809523809517
20.339246005423526,2016-10-31,SARE,-1.4424242545170305,7.718695049303663e-08,-0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,-0.010714285714285565
18.93053429941301,2016-10-31,SAREP,-0.0337125485065173,2.606758622261014e-07,-0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,-0.06726457399103136
28.152556763961414,2016-10-31,SBER,,1.393028028625492e-12,,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.16824966078697412
24.765894405568634,2016-10-31,SBERP,,1.587020972063281e-11,,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.15243301371090623
22.014247992153987,2016-10-31,SELG,1.3417691905619684,1.528408002473051e-08,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.5616797900262467
20.892298415322752,2016-10-31,SELGP,2.463718767393203,2.91607217534751e-08,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.5999999999999999
26.6009082721682,2016-10-31,SIBN,-0.01434351367759567,1.774887892817984e-10,-0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.24905251759610136
27.357148795918306,2016-10-31,SNGS,1.4838625690461449,1.057049455084116e-11,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.19748287988154734
25.11898214798168,2016-10-31,SNGSP,3.7220292169827696,1.648305484055711e-11,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.19561434041072046
19.444705411247856,2016-10-31,STSB,0.5034154608810634,1.184898145217474e-06,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,-0.046875
17.036653946734297,2016-10-31,STSBP,2.9114669253946226,3.133500432285927e-07,0.0,0.0,0.038508737,0.06887083402991892,0.0,0.0,0.10937499999999978
